NOT FOUND,a-link-normal href,s-image src,s-label-popover href,a-color-secondary,a-color-base,a-popover-preload,a-link-normal href 2,a-link-normal,a-link-normal href 3,a-size-base-plus,a-size-base href,a-offscreen,a-price-symbol,a-price-whole,a-offscreen 2,a-row,a-color-base 2,a-color-base 3,a-popover-trigger href,a-icon-alt,a-size-base,a-color-base 4,a-link-normal href 4
FOUND,https://www.amazon.in/NNPRO-Infinite-Display-Smartwatch-Connecting/dp/B0BFJK3P6J/ref=sr_1_11?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-11,https://m.media-amazon.com/images/I/3181YojkYXL._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/NNPRO-Infinite-Display-Smartwatch-Connecting/dp/B0BFJK3P6J/ref=sr_1_11?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-11,,,"NNPRO New WS007 Big Infinite Display, 7 Sport Smartwatch (RDFit) App Connecting BT Calling Smartwatch",https://www.amazon.in/NNPRO-Infinite-Display-Smartwatch-Connecting/dp/B0BFJK3P6J/ref=sr_1_11?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-11,"₹2,999",₹,"2,999","₹9,999",(70% off),"Wednesday, October 19",,,,,,
FOUND,https://www.amazon.in/Gadgets-Extension-Socket-Boards-Grey/dp/B0BCFD1GS2/ref=sr_1_12?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-12,https://m.media-amazon.com/images/I/71E+FfC0fkL._AC_UL320_.jpg,,,15% coupon applied at checkout,,https://www.amazon.in/Gadgets-Extension-Socket-Boards-Grey/dp/B0BCFD1GS2/ref=sr_1_12?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-12,,,"klick Gadgets Extension Board [FIRE Proof] [Shock Proof] 2 USB Extension Cord [2.5 Meter Cord] 2 Socket Extension Boards (Grey, 2.5 m, with USB Port)",https://www.amazon.in/Gadgets-Extension-Socket-Boards-Grey/dp/B0BCFD1GS2/ref=sr_1_12?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-12,₹449,₹,449,₹999,(55% off),with coupon,Get it by,,,Save 15%,"Sunday, October 16",
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjMwOTQwMDM3NDA2MTU3OjE2NjU3NTU4MTA6c3BfbXRmOjIwMDc3MzYyMzA1OTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FSmartwatch-Android-FitnessTracker-Waterproof-Watch-White%2Fdp%2FB0BDVH856H%2Fref%3Dsr_1_13_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755810%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-13-spons%26psc%3D1,https://m.media-amazon.com/images/I/51kWEm4zwsL._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&dc&ds=v1%3A0VJU2IOtoDlr7S4LIJvDHPuCseX5N7ERPsy%2BRf8e%2BwM&crid=1I3OY9G5WVWBV&qid=1665755805&rnid=3576079031&sprefix=%2Caps%2C237&ref=sr_nr_i_14#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjMwOTQwMDM3NDA2MTU3OjE2NjU3NTU4MTA6c3BfbXRmOjIwMDc3MzYyMzA1OTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FSmartwatch-Android-FitnessTracker-Waterproof-Watch-White%2Fdp%2FB0BDVH856H%2Fref%3Dsr_1_13_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755810%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-13-spons%26psc%3D1,Y68 Smartwatch Android FitnessTracker Waterproof Heart Rate Monitor Watch-White,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjMwOTQwMDM3NDA2MTU3OjE2NjU3NTU4MTA6c3BfbXRmOjIwMDc3MzYyMzA1OTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FSmartwatch-Android-FitnessTracker-Waterproof-Watch-White%2Fdp%2FB0BDVH856H%2Fref%3Dsr_1_13_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755810%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-13-spons%26psc%3D1,₹799,₹,799,₹999,(20% off),Get it by,"Sunday, October 16",,,,,
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjMwOTQwMDM3NDA2MTU3OjE2NjU3NTU4MTA6c3BfbXRmOjIwMDgzNzU2Njg0Mjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FLaunched-Bluetooth-Smartwatch-Trackers-Waterproof%2Fdp%2FB0B53R8G3P%2Fref%3Dsr_1_14_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755810%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-14-spons%26psc%3D1,https://m.media-amazon.com/images/I/61ScbBQPn0L._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&dc&ds=v1%3A0VJU2IOtoDlr7S4LIJvDHPuCseX5N7ERPsy%2BRf8e%2BwM&crid=1I3OY9G5WVWBV&qid=1665755805&rnid=3576079031&sprefix=%2Caps%2C237&ref=sr_nr_i_14#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjMwOTQwMDM3NDA2MTU3OjE2NjU3NTU4MTA6c3BfbXRmOjIwMDgzNzU2Njg0Mjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FLaunched-Bluetooth-Smartwatch-Trackers-Waterproof%2Fdp%2FB0B53R8G3P%2Fref%3Dsr_1_14_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755810%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-14-spons%26psc%3D1,"Newly Launched pTron Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Fitness Trackers & IP68 Waterproof (Black/Gold)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjMwOTQwMDM3NDA2MTU3OjE2NjU3NTU4MTA6c3BfbXRmOjIwMDgzNzU2Njg0Mjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FLaunched-Bluetooth-Smartwatch-Trackers-Waterproof%2Fdp%2FB0B53R8G3P%2Fref%3Dsr_1_14_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755810%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-14-spons%26psc%3D1,"₹1,199",₹,"1,199","₹5,999",(80% off),Get it by,"tomorrow, October 15",javascript:void(0),3.7 out of 5 stars,"4,107",FREE Delivery by Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjMwOTQwMDM3NDA2MTU3OjE2NjU3NTU4MTA6c3BfbXRmOjIwMDgzNzU2Njg0Mjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FLaunched-Bluetooth-Smartwatch-Trackers-Waterproof%2Fdp%2FB0B53R8G3P%2Fref%3Dsr_1_14_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755810%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-14-spons%26psc%3D1#customerReviews
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjMwOTQwMDM3NDA2MTU3OjE2NjU3NTU4MTA6c3BfbXRmOjIwMDQ2ODY5Mjc2MTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FAmbrane-Curl-Smartwatch-LucidDisplayTM-Menstruation%2Fdp%2FB09RSJ5NTS%2Fref%3Dsr_1_15_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755810%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-15-spons%26psc%3D1,https://m.media-amazon.com/images/I/71ANHmcdfVL._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&dc&ds=v1%3A0VJU2IOtoDlr7S4LIJvDHPuCseX5N7ERPsy%2BRf8e%2BwM&crid=1I3OY9G5WVWBV&qid=1665755805&rnid=3576079031&sprefix=%2Caps%2C237&ref=sr_nr_i_14#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjMwOTQwMDM3NDA2MTU3OjE2NjU3NTU4MTA6c3BfbXRmOjIwMDQ2ODY5Mjc2MTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FAmbrane-Curl-Smartwatch-LucidDisplayTM-Menstruation%2Fdp%2FB09RSJ5NTS%2Fref%3Dsr_1_15_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755810%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-15-spons%26psc%3D1,"Ambrane Curl Smartwatch with 15 Days Battery Life, 1.28” LucidDisplay™, 24*7 Health Monitoring, Heart Rate, SPO2, Blood Pressure, Sleep Mode, Menstruation Tracking & Multiple Sports Modes (Mist Grey)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjMwOTQwMDM3NDA2MTU3OjE2NjU3NTU4MTA6c3BfbXRmOjIwMDQ2ODY5Mjc2MTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FAmbrane-Curl-Smartwatch-LucidDisplayTM-Menstruation%2Fdp%2FB09RSJ5NTS%2Fref%3Dsr_1_15_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755810%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-15-spons%26psc%3D1,"₹1,299",₹,"1,299","₹4,499",(71% off),FREE Delivery by Amazon,,javascript:void(0),3.5 out of 5 stars,245,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjMwOTQwMDM3NDA2MTU3OjE2NjU3NTU4MTA6c3BfbXRmOjIwMDQ2ODY5Mjc2MTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FAmbrane-Curl-Smartwatch-LucidDisplayTM-Menstruation%2Fdp%2FB09RSJ5NTS%2Fref%3Dsr_1_15_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755810%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-15-spons%26psc%3D1#customerReviews
FOUND,https://www.amazon.in/ezoubuy-Extension-Resistant-Socket-Charging/dp/B0BD3YT829/ref=sr_1_16?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-16,https://m.media-amazon.com/images/I/818pk5Gp4FL._AC_UL320_.jpg,,,5% coupon applied at checkout,,https://www.amazon.in/ezoubuy-Extension-Resistant-Socket-Charging/dp/B0BD3YT829/ref=sr_1_16?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-16,,,ezoubuy Extension Board with USB Port [FIRE Resistant] [2 Socket 2 USB Charging Ports] 6V-2.4 Amp Heavy Duty Extension Cord for Home Office with [2.5 Meter Power Cord] - (2+2 RED),https://www.amazon.in/ezoubuy-Extension-Resistant-Socket-Charging/dp/B0BD3YT829/ref=sr_1_16?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-16,₹449,₹,449,₹999,(55% off),with coupon,Get it by,,,Save 5%,"Sunday, October 16",
FOUND,https://www.amazon.in/NNPRO-X7-Bluetooth-Smartwatch-Screen/dp/B0BD56LD1F/ref=sr_1_17?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-17,https://m.media-amazon.com/images/I/31Xj44k3z-L._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/NNPRO-X7-Bluetooth-Smartwatch-Screen/dp/B0BD56LD1F/ref=sr_1_17?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-17,,,"NNPRO X7 Smart Watch, Bluetooth Smartwatch Touch Screen Smart Phone Watch Mens Smartwatch",https://www.amazon.in/NNPRO-X7-Bluetooth-Smartwatch-Screen/dp/B0BD56LD1F/ref=sr_1_17?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-17,"₹1,099",₹,"1,099","₹5,999",(82% off),"Wednesday, October 19",,,,,,
FOUND,https://www.amazon.in/Gadgets-Extension-Socket-Boards-Blue/dp/B0BCFG5P4W/ref=sr_1_18?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-18,https://m.media-amazon.com/images/I/71OBvDdTOhL._AC_UL320_.jpg,,,15% coupon applied at checkout,,https://www.amazon.in/Gadgets-Extension-Socket-Boards-Blue/dp/B0BCFG5P4W/ref=sr_1_18?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-18,,,"klick Gadgets Extension Board [FIRE Proof] [Shock Proof] 2 USB Extension Cord [2.5 Meter Cord] 2 Socket Extension Boards (Blue, 2.5 m, with USB Port)",https://www.amazon.in/Gadgets-Extension-Socket-Boards-Blue/dp/B0BCFG5P4W/ref=sr_1_18?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-18,₹449,₹,449,₹999,(55% off),with coupon,Get it by,,,Save 15%,"Sunday, October 16",
FOUND,https://www.amazon.in/Priyam%C2%AE-DSLR-Camera-Shoulder-Backpack/dp/B0851C3HY2/ref=sr_1_19?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-19,https://m.media-amazon.com/images/I/61MimQOG9dL._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/Priyam%C2%AE-DSLR-Camera-Shoulder-Backpack/dp/B0851C3HY2/ref=sr_1_19?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-19,,,PRIYAM DSLR SLR Camera & Lens Shoulder Backpack Camera Bags for All Camera,https://www.amazon.in/Priyam%C2%AE-DSLR-Camera-Shoulder-Backpack/dp/B0851C3HY2/ref=sr_1_19?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-19,₹765,₹,765,"₹1,799",(57% off),"Sunday, October 16",,,,,,
FOUND,https://www.amazon.in/SHAAIMU-SmartFit-Pro1-Smartwatch-Grey/dp/B0B51BC4S1/ref=sr_1_20?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-20,https://m.media-amazon.com/images/I/61mW88ZkSgL._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/SHAAIMU-SmartFit-Pro1-Smartwatch-Grey/dp/B0B51BC4S1/ref=sr_1_20?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-20,,https://www.amazon.in/SHAAIMU-SmartFit-Pro1-Smartwatch-Grey/dp/B0B51BC4S1/ref=sr_1_20?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-20#customerReviews,"SHAAIMU SmartFit Pro1 Smartwatch with Fitness & Calling Features, 1.69” Vibrant View Display, Inbuilt Mic & Speaker, Multiple Watch Faces, Heart & SpO2 Monitoring (Grey)",https://www.amazon.in/SHAAIMU-SmartFit-Pro1-Smartwatch-Grey/dp/B0B51BC4S1/ref=sr_1_20?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-20,"₹2,799",₹,"2,799","₹6,999",(60% off),"tomorrow, October 15",FREE Delivery by Amazon,javascript:void(0),5.0 out of 5 stars,5,,
FOUND,https://www.amazon.in/Launched-Bluetooth-Smartwatch-Trackers-Waterproof/dp/B0B53R8G3P/ref=sr_1_21?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-21,https://m.media-amazon.com/images/I/61ScbBQPn0L._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/Launched-Bluetooth-Smartwatch-Trackers-Waterproof/dp/B0B53R8G3P/ref=sr_1_21?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-21,,https://www.amazon.in/Launched-Bluetooth-Smartwatch-Trackers-Waterproof/dp/B0B53R8G3P/ref=sr_1_21?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-21#customerReviews,"Newly Launched pTron Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Fitness Trackers & IP68 Waterproof (Black/Gold)",https://www.amazon.in/Launched-Bluetooth-Smartwatch-Trackers-Waterproof/dp/B0B53R8G3P/ref=sr_1_21?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-21,"₹1,199",₹,"1,199","₹5,999",(80% off),"tomorrow, October 15",FREE Delivery by Amazon,javascript:void(0),3.7 out of 5 stars,"4,107",,https://www.amazon.in/greatindianfestival
FOUND,https://www.amazon.in/boAt-Wave-Style-Monitoring-Ecosystem/dp/B0B7JTQM6Y/ref=sr_1_22?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-22,https://m.media-amazon.com/images/I/61DLjie1aUL._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/boAt-Wave-Style-Monitoring-Ecosystem/dp/B0B7JTQM6Y/ref=sr_1_22?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-22,,https://www.amazon.in/boAt-Wave-Style-Monitoring-Ecosystem/dp/B0B7JTQM6Y/ref=sr_1_22?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-22#customerReviews,"boAt Newly Launched Wave Style with 1.69"" Square HD Display, HR & SpO2 Monitoring, 7 Days Battery Life, Multiple Watch Faces, Crest App Health Ecosystem, Multiple Sports Modes, IP68(Active Black)",https://www.amazon.in/boAt-Wave-Style-Monitoring-Ecosystem/dp/B0B7JTQM6Y/ref=sr_1_22?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755810&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-22,"₹1,299",₹,"1,299","₹5,960",(78% off),"Sunday, October 16",FREE Delivery by Amazon,javascript:void(0),3.8 out of 5 stars,354,,
